Make,Model,Year,Transmission,Engine,Electrical,Brakes,Structural,HVAC,Amount
Chevrolet,Silverado,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7000
Nissan,Frontier,2019,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4750
Alfa Romeo,Giulia,2019,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,13000
Dodge Ram,Ram 3500,2022,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9500
Chevrolet,Silverado 1500,2020,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9000
Chevrolet,Tahoe,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,6000
Cadillac,XT4,2020,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4000
Genesis,GV80,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3500
Chevrolet,Silverado,2021,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,4500
GMC,Sierra 1500,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,6500
Kia,Carnival,2023,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10000
Ford,Mustang Mach-E,2023,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,12500
Kia,Carnival,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4000
Jaguar,F Pace S,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,6000
Dodge Ram,Ram 3500,2023,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,13500
Jeep,Compass,2022,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,10000
Chevrolet,Silverado 1500,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8000
Jeep,Wagoneer,2022,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,13000
Chevrolet,Blazer,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10000
Ford,F-150,2021,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,30000
Ford,F-150,2021,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10000
Dodge,Charger,2022,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,6800
Dodge Ram,Ram 1500,2023,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8500
Chevrolet,Silverado 2500,2023,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4000
Dodge,Charger,2023,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,15000
GMC,Sierra 1500,2019,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,6500
Volkswagen,Atlas,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,6000
Ford,Escape,2019,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5000
Chevrolet,Equinox,2023,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,12000
Chevrolet,Silverado 1500,2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2500
GMC,Sierra 1500,2023,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7500
Chevrolet,Silverado,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,6000
Buick,Enclave,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8200
BMW,X7,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10000
Cadillac,XT5,2019,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,4000
Chevrolet,Traverse,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,6500
Ford,Escape,2020,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5000
Chevrolet,Tahoe,2021,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,8000
Cadillac,Escalade,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,12500
Chevrolet,Silverado 1500,2019,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7000
Kia,Seltos,2023,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9000
Chevrolet,Tahoe,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,14000
Chevrolet,Silverado,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10000
Ford,Expedition,2020,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11500
GMC,Sierra 1500,2023,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,15000
Hyundai,Tucson,2022,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,5500
Kia,Seltos,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5000
Chevrolet,Silverado,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7500
Chevrolet,Silverado 1500,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,12000
Chevrolet,Silverado 1500,2020,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3000
Chevrolet,Silverado 1500,2023,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9000
Chevrolet,Silverado 1500,2023,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,14000
Ford,F-150,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,12000
Ford,Explorer,2021,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,7000
Kia,Sportage,2023,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10000
Chevrolet,Trax,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3500
Chevrolet,Colorado,2022,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6750
Ford,Explorer,2022,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10000
Ford,F-150,2022,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11500
Dodge Ram,Ram 1500,2023,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,14000
Chevrolet,Silverado 1500,2020,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5000
Ford,F-150,2019,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5000
GMC,Sierra 1500,2021,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,13000
GMC,Hummer EV,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3500
Chevrolet,Equinox,2023,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,6000
Dodge Ram,RAM 2500,2022,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10500
Dodge Ram,Ram 3500,2022,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11200
Ford,F-150,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9500
Ford,Maverick,2022,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,8000
Ford,F-150,2020,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8500
Jeep,Cherokee,2022,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,14500
Cadillac,Escalade,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,14500
Lincoln,Navigator,2019,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2500
Chevrolet,Silverado,2019,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4000
Cadillac,Escalade,2023,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6000
Chevrolet,Silverado 1500,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5000
Chevrolet,Equinox,2023,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4000
Chevrolet,Tahoe,2023,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10000
Chevrolet,Corvette,2020,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,12000
Cadillac,XT6,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11000
BMW,iX xDrive50,2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15000
Ford,F-150,2019,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4250
Kia,Sorento,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5500
Jeep,Gladiator,2020,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8200
Dodge Ram,Ram 1500,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11000
Hyundai,Sonata,2020,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,6000
Ford,Expedition,2020,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9500
Chevrolet,Colorado,2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5000
Chevrolet,Silverado 3500,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8300
Jeep,Renegade,2023,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,7500
Chevrolet,Silverado,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5000
Cadillac,Escalade,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9000
GMC,Yukon,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8000
GMC,Yukon,2023,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8500
Dodge,Durango,2023,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,12250
Chevrolet,Silverado 1500,2019,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4000
Chevrolet,Silverado 1500,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5000
Chrysler,Pacifica,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,12000
Chevrolet,Silverado,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3500
Buick,Envision,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8300
Chevrolet,Colorado,2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3000
Chevrolet,Silverado,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5500
GMC,Sierra 2500,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13500
Ford,F-150,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4000
Cadillac,XT4,2020,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7000
Chevrolet,Silverado,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4000
Chevrolet,Silverado,2020,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8300
GMC,Sierra 1500,2023,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8500
NIssan,Sentra,2023,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4250
GMC,Acadia,2020,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5000
Chevrolet,Trax,2021,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,3500
Audi,E-Tron GT,2022,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9000
Ford,F-150,2022,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,3500
Chevrolet,Colorado,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8300
Chevrolet,Silverado 1500,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10000
Kia,Telluride,2021,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5000
GMC,Yukon,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9500
Chevrolet,Silverado,2023,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8000
Chevrolet,Silverado 1500,2020,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5000
Land Rover,Defender,2023,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5000
Kia,Sorento,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3000
Chevrolet,Blazer,2020,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,3500
Chevrolet,Silverado 1500,2020,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10000
Chevrolet,Equinox,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8500
Hyundai,Tucson,2019,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2500
Kia,Niro,2019,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,25000
Hyundai,Santa Fe,2023,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3000
Chevrolet,Traverse,2023,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5500
GMC,Sierra 1500,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8500
Nissan,Rogue,2023,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4500
Chevrolet,Silverado 1500,2022,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,5000
GMC,Canyon,2019,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,12000
Ford,Ranger,2020,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1000
Chevrolet,Silverado 2500,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10000
Jeep,Wrangler,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4700
Jeep,Compass,2023,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8200
Chevrolet,Equinox,2023,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4000
Ford,EcoSport,2020,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4500
Jeep,Grand Cherokee,2022,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6000
Jeep,Compass,2023,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5000
Ford,Fusion,2020,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5000
Chevrolet,Silverado,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10000
GMC,Sierra 1500,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,6000
Jeep,Grand Cherokee,2023,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11500
Cadillac,Escalade,2019,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7000
Chevrolet,Corvette,2023,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,7000
Jeep,Grand Cherokee,2021,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,13800
Hyundai,Sonata,2021,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,5000
Hyundai,Tucson,2019,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2500
Volkswagen,Atlas,2022,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,8000
Kia,Stinger,2021,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3500
GMC,Sierra,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8500
Chevrolet,Silverado 1500,2022,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,6000
Dodge Ram,Ram 1500,2021,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,9250
Chevrolet,Silverado 1500,2021,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8000
GMC,Sierra,2023,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6500
Jeep,Compass,2023,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,6500
Mitsubishi,Outlander,2022,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5000
Toyota,Highlander,2024,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3500
Volkswagen,Taos,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,6500
Chevrolet,Silverado,2019,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9000
Cadillac,Escalade,2020,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,8000
Alfa Romeo,Stelvio,2022,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11500
GMC,Acadia,2020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4500
Ford,F-150,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,14000
Jeep,Gladiator,2023,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9000
Chevrolet,Silverado 1500,2021,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5500
Ford,F-150,2018,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3750
Chevrolet,Silverado 1500,2022,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5000
NIssan,Sentra,2020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3750
Chevrolet,Colorado,2023,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5000
GMC,Sierra,2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3000
Chevrolet,Silverado 1500,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10000
Ford,Mustang Mach-E,2022,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5000
Chevrolet,Silverado,2020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10000
Lincoln,Aviator,2023,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8000
Hyundai,Santa Fe,2020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2000
Dodge Ram,RAM 5500,2022,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8500
Hyundai,Palisade,2022,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1000
Ford,F-150,2020,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5000
GMC,Sierra,2020,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8300
Hyundai,Santa Fe,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,6750
Ford,F-150,2020,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8000
Chevrolet,Silverado 1500,2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12000
GMC,Sierra 1500,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,6500
Ford,Truck Ranger,2019,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4500
GMC,Yukon,2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12000
GMC,Sierra,2024,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,10000
Dodge Ram,Ram 1500,2020,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11500
Chevrolet,Silverado,2023,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3000
Nissan,Rogue,2023,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5500
Lincoln,Aviator,2020,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,6500
NIssan,Kicks,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3250
GMC,Sierra,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8700
Chevrolet,Silverado,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4500
Chevrolet,Silverado 1500,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,6000
Chevrolet,Silverado 1500,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8300
Ford,Explorer,2020,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6000
Ford,Expedition,2022,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,7500
GMC,Sierra,2021,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6000
Dodge Ram,Ram 1500,2020,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5000
Chevrolet,Colorado,2023,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8000
Chevrolet,Silverado,2022,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7000
Ford,Escape,2020,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9500
GMC,Sierra 1500,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8300
Ford,Super Duty,2023,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10000
GMC,Sierra,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8300
Chevrolet,Silverado,2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5000
GMC,Sierra 1500,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10000
GMC,Sierra 1500,2024,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,14000
Dodge Ram,Ram 1500,2023,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8000
Chevrolet,Silverado 1500,2022,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,5000
Ford,Explorer,2020,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8000
Jeep,Wrangler,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,12300
Buick,Encore,2020,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4500
GMC,Sierra 1500,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,6000
Chevrolet,Silverado,2022,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6000
Jeep,Renegade,2018,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2500
Chevrolet,Malibu,2021,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8500
Nissan,Rogue,2023,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4750
GMC,Sierra 2500,2022,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,5000
Kia,Sorento,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8500
Jeep,Wagoneer,2022,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,15000
Chevrolet,Colorado,2023,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10000
Cadillac,Escalade,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8500
Chevrolet,Silverado 1500,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2500
Chevrolet,Silverado 1500,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3500
GMC,Sierra 1500,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8000
Chevrolet,Silverado,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,6000
Cadillac,Escalade,2020,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,6250
Kia,EV6,2024,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,6000
Land Rover,Defender,2021,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5000
Chevrolet,Silverado 1500,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8000
Acura,RDX,2023,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3500
Chevrolet,Silverado 2500,2021,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,8000
Chevrolet,Silverado 3500,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,12000
GMC,Yukon,2020,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,11000
Chevrolet,Suburban,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5500
Chevrolet,Silverado 1500,2019,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6000
Chevrolet,Silverado 3500,2023,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8500
Chevrolet,Silverado,2023,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,6000
Chevrolet,Malibu,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4500
Chevrolet,Silverado,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4000
Chevrolet,Equinox,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8000
Land Rover,Discovery Sport,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5000
NIssan,Armada,2023,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5000
Chevrolet,Silverado,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3000
Chevrolet,Silverado 1500,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,6000
Ford,Bronco Sport,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7200
GMC,Yukon XL,2021,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,7000
GMC,Sierra,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,6000
Ford,Transit,2023,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7500
Chevrolet,Silverado,2022,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,8000
NIssan,Sentra,2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3250
GMC,Sierra,2023,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8000
Hyundai,Palisade,2020,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3750
Dodge Ram,Ram 1500,2019,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4000
Chevrolet,Tahoe,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10000
Chevrolet,Silverado,2023,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5350
Ford,F-150,2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2500
GMC,Sierra,2021,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10000
Cadillac,Escalade,2020,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,7500
Ford,Explorer,2020,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10000
Cadillac,CT4,2020,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,5000
Ford,EcoSport,2020,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3000
Chevrolet,Silverado,2023,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10000
Ford,F-150,2021,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6500
Ford,Escape,2021,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,7000
GMC,Terrain,2020,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3000
Nissan,Rogue,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3750
Chevrolet,Silverado,2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8000
Chevrolet,Silverado,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3500
Chevrolet,Tahoe,2022,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11000
Chevrolet,Silverado,2023,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12000
Chevrolet,Colorado,2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8000
Chevrolet,Tahoe,2021,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6500
Chevrolet,Silverado,2022,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2000
Chevrolet,Silverado 1500,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3000
Ford,Bronco Sport,2021,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,4000
Ford,F-150,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10000
Chevrolet,Silverado 3500,2020,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8000
Chevrolet,Silverado,2019,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5000
Jeep,Wrangler,2021,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9000
GMC,Sierra 1500,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10000
Chevrolet,Silverado 1500,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9500
Ford,F-150,2023,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,8500
Chevrolet,Silverado 1500,2023,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7500
GMC,Sierra 1500,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,6000
Chevrolet,Equinox,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12000
Chevrolet,Silverado 1500,2021,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5000
Ford,Transit Cargo Van,2023,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15000
Chevrolet,Silverado 1500,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3500
Chevrolet,Silverado,2022,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4500
